Operação,Tipo,No. Invoice,Incoterm,ID País Origem,País Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Status Entrega,Cód. Exceção
Exportação,Aéreo,981791,FOB,BR,Brazil,CN,Guangzhou,4089,AWB-893547,432,1,STANDARD,"quinta-feira, 05 de outubro de 2023","quarta-feira, 11 de outubro de 2023",1,2,No Prazo,
Exportação,Aéreo,981509,EXW,BR,Brazil,NL,Rotterdam,1146,AWB-329157,3523,15,STANDARD,"segunda-feira, 14 de agosto de 2023","quarta-feira, 16 de agosto de 2023",1,3,No Prazo,E02
Exportação,Marítimo,981704,FOB,BR,Brazil,US,Houston,1148,BL-970392,1102,3,STANDARD,"quarta-feira, 22 de fevereiro de 2023","domingo, 19 de março de 2023",3,5,No Prazo,
Exportação,Aéreo,981256,CIF,BR,Brazil,CA,Montreal,1148,AWB-133796,704,4,STANDARD,"domingo, 07 de maio de 2023","sexta-feira, 12 de maio de 2023",11,5,Atraso,
Exportação,Aéreo,981309,FOB,BR,Brazil,FR,Le Havre,1148,AWB-956401,194,1,ECONOMY,"segunda-feira, 15 de maio de 2023","quarta-feira, 17 de maio de 2023",3,3,No Prazo,E01
Exportação,Aéreo,981840,EXW,BR,Brazil,CN,Shanghai,1146,AWB-223088,199,1,STANDARD,"domingo, 13 de agosto de 2023","quinta-feira, 17 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,981785,CIF,BR,Brazil,US,Los Angeles,1147,BL-873443,875,5,STANDARD,"terça-feira, 18 de abril de 2023","domingo, 14 de maio de 2023",2,4,No Prazo,
Exportação,Aéreo,981580,EXW,BR,Brazil,AR,Rosario,1147,AWB-763508,180,1,STANDARD,"sábado, 30 de dezembro de 2023","quinta-feira, 04 de janeiro de 2024",2,3,No Prazo,
Exportação,Marítimo,981587,DDP,BR,Brazil,CN,Shenzhen,1146,BL-245998,6730,30,EXPRESS,"domingo, 26 de março de 2023","terça-feira, 25 de abril de 2023",2,4,No Prazo,E05
Exportação,Marítimo,981782,FOB,BR,Brazil,DE,Bremen,1148,BL-162241,3820,23,STANDARD,"domingo, 16 de abril de 2023","sábado, 29 de abril de 2023",1,2,No Prazo,E04
Exportação,Aéreo,981504,FOB,BR,Brazil,US,Chicago,4089,AWB-394739,978,5,STANDARD,"quinta-feira, 29 de junho de 2023","terça-feira, 04 de julho de 2023",2,3,No Prazo,E02
Exportação,Marítimo,981680,EXW,BR,Brazil,ES,Barcelona,1148,BL-406849,7786,20,STANDARD,"quinta-feira, 15 de junho de 2023","sexta-feira, 07 de julho de 2023",3,4,No Prazo,
Exportação,Marítimo,981234,FOB,BR,Brazil,JP,Yokohama,1146,BL-999695,1827,7,STANDARD,"sábado, 21 de outubro de 2023","segunda-feira, 13 de novembro de 2023",3,5,No Prazo,
Exportação,Marítimo,981947,EXW,BR,Brazil,JP,Tokyo,1148,BL-886530,15592,41,STANDARD,"sábado, 11 de março de 2023","domingo, 02 de abril de 2023",9,3,Atraso,
Exportação,Marítimo,981246,DDP,BR,Brazil,US,Houston,1146,BL-787757,8603,31,STANDARD,"terça-feira, 31 de janeiro de 2023","quinta-feira, 16 de fevereiro de 2023",1,2,No Prazo,E01
Exportação,Marítimo,981850,EXW,BR,Brazil,US,Los Angeles,1146,BL-239136,620,1,ECONOMY,"terça-feira, 26 de dezembro de 2023","sexta-feira, 26 de janeiro de 2024",1,1,No Prazo,
Exportação,Aéreo,981693,EXW,BR,Brazil,CN,Beijing,4089,AWB-437742,482,1,STANDARD,"quinta-feira, 16 de março de 2023","quarta-feira, 22 de março de 2023",2,3,No Prazo,E02
Exportação,Aéreo,981368,FOB,BR,Brazil,FR,Marseille,1147,AWB-613234,1196,5,STANDARD,"quarta-feira, 13 de dezembro de 2023","quinta-feira, 14 de dezembro de 2023",1,2,No Prazo,
Exportação,Marítimo,981614,FOB,BR,Brazil,NL,Rotterdam,1146,BL-381770,85,1,ECONOMY,"segunda-feira, 23 de outubro de 2023","sexta-feira, 10 de novembro de 2023",1,3,No Prazo,
Exportação,Marítimo,981430,EXW,BR,Brazil,DE,Munich,4089,BL-179184,44513,136,STANDARD,"quarta-feira, 12 de julho de 2023","sábado, 12 de agosto de 2023",6,5,Atraso,
Exportação,Aéreo,981496,EXW,BR,Brazil,FR,Paris,1146,AWB-886224,2709,13,STANDARD,"quarta-feira, 26 de julho de 2023","sexta-feira, 28 de julho de 2023",2,2,No Prazo,
Exportação,Aéreo,981928,EXW,BR,Brazil,US,Miami,1147,AWB-486999,194,1,STANDARD,"sexta-feira, 22 de dezembro de 2023","quarta-feira, 27 de dezembro de 2023",3,4,No Prazo,
Exportação,Aéreo,981306,FOB,BR,Brazil,FR,Le Havre,1148,AWB-710224,2721,15,STANDARD,"quinta-feira, 07 de setembro de 2023","terça-feira, 12 de setembro de 2023",10,6,Atraso,
Exportação,Marítimo,981720,EXW,BR,Brazil,AR,Buenos Aires,4089,BL-580718,2532,7,STANDARD,"sexta-feira, 17 de fevereiro de 2023","terça-feira, 14 de março de 2023",1,2,No Prazo,
Exportação,Marítimo,981787,EXW,BR,Brazil,CN,Guangzhou,4090,BL-660384,94,1,STANDARD,"quinta-feira, 02 de fevereiro de 2023","terça-feira, 28 de fevereiro de 2023",2,3,No Prazo,
Exportação,Aéreo,981965,FOB,BR,Brazil,CN,Shenzhen,1148,AWB-550513,215,1,EXPRESS,"sábado, 22 de abril de 2023","sábado, 29 de abril de 2023",12,5,Atraso,
Exportação,Aéreo,981249,FOB,BR,Brazil,ES,Barcelona,1147,AWB-438548,828,4,STANDARD,"segunda-feira, 11 de setembro de 2023","terça-feira, 19 de setembro de 2023",3,3,No Prazo,
Exportação,Marítimo,981536,CIF,BR,Brazil,US,Miami,4089,BL-706007,44855,133,STANDARD,"quinta-feira, 22 de junho de 2023","sábado, 22 de julho de 2023",3,4,No Prazo,
Exportação,Aéreo,981849,CIF,BR,Brazil,US,Los Angeles,1148,AWB-608913,953,2,STANDARD,"terça-feira, 17 de outubro de 2023","quarta-feira, 25 de outubro de 2023",2,4,No Prazo,
Exportação,Aéreo,981758,EXW,BR,Brazil,CN,Guangzhou,1148,AWB-150760,63,1,STANDARD,"sábado, 16 de dezembro de 2023","sábado, 23 de dezembro de 2023",3,3,No Prazo,
Exportação,Aéreo,981620,FOB,BR,Brazil,JP,Tokyo,1148,AWB-921967,1046,4,EXPRESS,"segunda-feira, 20 de fevereiro de 2023","sábado, 25 de fevereiro de 2023",3,4,No Prazo,E03
Exportação,Marítimo,981107,FOB,BR,Brazil,JP,Kobe,1147,BL-999312,9925,37,STANDARD,"segunda-feira, 09 de janeiro de 2023","quarta-feira, 08 de fevereiro de 2023",1,2,No Prazo,
Exportação,Marítimo,981448,EXW,BR,Brazil,MX,Mexico City,4089,BL-100708,20999,58,STANDARD,"segunda-feira, 14 de agosto de 2023","terça-feira, 29 de agosto de 2023",3,5,No Prazo,
Exportação,Aéreo,981687,FOB,BR,Brazil,IT,Genoa,1148,AWB-238320,746,3,ECONOMY,"sexta-feira, 14 de abril de 2023","terça-feira, 18 de abril de 2023",1,3,No Prazo,
Exportação,Marítimo,981878,FOB,BR,Brazil,CN,Guangzhou,1148,BL-387330,35221,133,STANDARD,"quinta-feira, 23 de março de 2023","quinta-feira, 27 de abril de 2023",2,2,No Prazo,
Exportação,Marítimo,981353,CIF,BR,Brazil,GB,London,4090,BL-362552,203,1,ECONOMY,"sábado, 02 de dezembro de 2023","domingo, 07 de janeiro de 2024",1,2,No Prazo,E02
Exportação,Marítimo,981665,FOB,BR,Brazil,FR,Paris,1148,BL-780432,155,1,STANDARD,"segunda-feira, 10 de julho de 2023","quarta-feira, 26 de julho de 2023",3,3,No Prazo,
Exportação,Marítimo,981391,EXW,BR,Brazil,US,Los Angeles,1146,BL-755993,1043,2,EXPRESS,"sexta-feira, 27 de janeiro de 2023","segunda-feira, 27 de fevereiro de 2023",7,5,Atraso,
Exportação,Marítimo,981760,CIF,BR,Brazil,CN,Guangzhou,1147,BL-345517,1075,5,STANDARD,"segunda-feira, 25 de dezembro de 2023","quinta-feira, 11 de janeiro de 2024",1,2,No Prazo,
Exportação,Marítimo,981081,FOB,BR,Brazil,US,Houston,1147,BL-837880,634,2,EXPRESS,"sábado, 02 de dezembro de 2023","segunda-feira, 01 de janeiro de 2024",6,5,Atraso,
Exportação,Marítimo,981207,CIF,BR,Brazil,US,New York,1148,BL-599968,1797,4,STANDARD,"domingo, 01 de janeiro de 2023","quarta-feira, 25 de janeiro de 2023",1,3,No Prazo,
Exportação,Marítimo,981597,CIF,BR,Brazil,CN,Shanghai,1146,BL-337178,161,1,STANDARD,"quinta-feira, 09 de março de 2023","quinta-feira, 13 de abril de 2023",7,3,Atraso,E04
Exportação,Aéreo,981446,FOB,BR,Brazil,US,Chicago,1148,AWB-109738,323,1,ECONOMY,"sexta-feira, 15 de dezembro de 2023","segunda-feira, 18 de dezembro de 2023",3,4,No Prazo,
Exportação,Marítimo,981343,EXW,BR,Brazil,US,New York,4089,BL-956800,1739,5,STANDARD,"sábado, 23 de dezembro de 2023","quarta-feira, 27 de dezembro de 2023",2,2,No Prazo,
Exportação,Marítimo,981703,FOB,BR,Brazil,MX,Mexico City,4089,BL-238595,6740,16,STANDARD,"sábado, 05 de agosto de 2023","quarta-feira, 16 de agosto de 2023",1,1,No Prazo,
Exportação,Marítimo,981228,EXW,BR,Brazil,US,Houston,1146,BL-501677,267,1,ECONOMY,"segunda-feira, 06 de fevereiro de 2023","segunda-feira, 27 de fevereiro de 2023",2,3,No Prazo,E02
Exportação,Aéreo,981100,DDP,BR,Brazil,AR,Buenos Aires,1147,AWB-428572,151,1,STANDARD,"quarta-feira, 22 de fevereiro de 2023","quinta-feira, 02 de março de 2023",3,5,No Prazo,
Exportação,Aéreo,981136,DDP,BR,Brazil,IT,Naples,4090,AWB-501312,135,1,EXPRESS,"sábado, 03 de junho de 2023","quarta-feira, 07 de junho de 2023",4,3,Atraso,
Exportação,Marítimo,981690,FOB,BR,Brazil,JP,Osaka,1146,BL-249792,225,1,STANDARD,"sábado, 25 de novembro de 2023","sábado, 16 de dezembro de 2023",2,4,No Prazo,
Exportação,Marítimo,981574,FOB,BR,Brazil,MX,Mexico City,1146,BL-108886,385,1,EXPRESS,"sexta-feira, 29 de setembro de 2023","sexta-feira, 20 de outubro de 2023",1,2,No Prazo,
Exportação,Aéreo,981167,CIF,BR,Brazil,US,Chicago,1146,AWB-561477,307,1,STANDARD,"quarta-feira, 29 de novembro de 2023","domingo, 03 de dezembro de 2023",9,4,Atraso,E05
Exportação,Marítimo,981643,FOB,BR,Brazil,JP,Yokohama,1148,BL-884616,4378,19,EXPRESS,"quinta-feira, 20 de abril de 2023","sexta-feira, 19 de maio de 2023",2,4,No Prazo,
Exportação,Marítimo,981631,FOB,BR,Brazil,US,Los Angeles,4089,BL-819916,3553,11,STANDARD,"domingo, 30 de julho de 2023","segunda-feira, 28 de agosto de 2023",6,4,Atraso,E06
Exportação,Marítimo,981090,DDP,BR,Brazil,DE,Munich,1148,BL-205345,2279,5,STANDARD,"sábado, 22 de abril de 2023","domingo, 14 de maio de 2023",1,3,No Prazo,
Exportação,Marítimo,981606,EXW,BR,Brazil,AR,Córdoba,4090,BL-865470,3168,14,EXPRESS,"domingo, 05 de março de 2023","segunda-feira, 10 de abril de 2023",1,1,No Prazo,E01
Exportação,Marítimo,981990,FOB,BR,Brazil,AR,Mendoza,1147,BL-550246,9763,29,STANDARD,"quinta-feira, 29 de junho de 2023","segunda-feira, 31 de julho de 2023",3,3,No Prazo,
Exportação,Marítimo,981258,FOB,BR,Brazil,FR,Lyon,4090,BL-390421,11449,56,EXPRESS,"segunda-feira, 13 de março de 2023","quinta-feira, 06 de abril de 2023",1,3,No Prazo,
Exportação,Marítimo,981260,FOB,BR,Brazil,CA,Montreal,4090,BL-680278,99,1,STANDARD,"segunda-feira, 13 de fevereiro de 2023","sábado, 04 de março de 2023",1,1,No Prazo,
Exportação,Marítimo,981034,DDP,BR,Brazil,AR,Rosario,1147,BL-989079,2190,8,EXPRESS,"quarta-feira, 20 de dezembro de 2023","sábado, 06 de janeiro de 2024",3,5,No Prazo,
Exportação,Marítimo,981218,FOB,BR,Brazil,US,Atlanta,1146,BL-642899,7710,42,STANDARD,"domingo, 04 de junho de 2023","sábado, 01 de julho de 2023",3,5,No Prazo,E02
Exportação,Marítimo,981202,CIF,BR,Brazil,US,Chicago,1147,BL-884170,979,3,STANDARD,"segunda-feira, 18 de setembro de 2023","domingo, 15 de outubro de 2023",2,4,No Prazo,
Exportação,Aéreo,981671,CIF,BR,Brazil,NL,Amsterdam,1147,AWB-157219,251,1,STANDARD,"quinta-feira, 01 de junho de 2023","quarta-feira, 07 de junho de 2023",3,4,No Prazo,
Exportação,Marítimo,981406,DDP,BR,Brazil,US,Los Angeles,1146,BL-218220,524,1,STANDARD,"segunda-feira, 11 de setembro de 2023","terça-feira, 26 de setembro de 2023",9,3,Atraso,E03
Exportação,Marítimo,981665,EXW,BR,Brazil,US,Los Angeles,1147,BL-722780,5069,13,STANDARD,"quarta-feira, 13 de setembro de 2023","domingo, 08 de outubro de 2023",3,3,No Prazo,E02
Exportação,Marítimo,981923,FOB,BR,Brazil,US,New York,1148,BL-112653,575,3,STANDARD,"quinta-feira, 28 de setembro de 2023","domingo, 29 de outubro de 2023",2,4,No Prazo,E02
Exportação,Marítimo,981149,FOB,BR,Brazil,US,Miami,4089,BL-505629,1041,6,STANDARD,"segunda-feira, 12 de junho de 2023","sábado, 01 de julho de 2023",3,4,No Prazo,E03
Exportação,Marítimo,981389,CIF,BR,Brazil,CN,Tianjin,1146,BL-672896,1558,6,EXPRESS,"sexta-feira, 04 de agosto de 2023","sexta-feira, 01 de setembro de 2023",2,4,No Prazo,E04
Exportação,Aéreo,981797,FOB,BR,Brazil,US,Atlanta,1146,AWB-593894,656,1,EXPRESS,"quinta-feira, 30 de março de 2023","segunda-feira, 03 de abril de 2023",2,4,No Prazo,E03
Exportação,Aéreo,981618,FOB,BR,Brazil,CN,Shanghai,1146,AWB-170813,148,1,STANDARD,"segunda-feira, 09 de janeiro de 2023","segunda-feira, 16 de janeiro de 2023",8,3,Atraso,E03
Exportação,Marítimo,981238,FOB,BR,Brazil,NL,Rotterdam,1146,BL-141761,1597,4,STANDARD,"segunda-feira, 15 de maio de 2023","quinta-feira, 08 de junho de 2023",2,4,No Prazo,
Exportação,Marítimo,981537,FOB,BR,Brazil,CN,Shanghai,4089,BL-400404,1869,5,STANDARD,"domingo, 23 de julho de 2023","sexta-feira, 18 de agosto de 2023",1,3,No Prazo,
Exportação,Marítimo,981533,EXW,BR,Brazil,NL,Utrecht,4089,BL-904373,1545,5,STANDARD,"domingo, 31 de dezembro de 2023","terça-feira, 16 de janeiro de 2024",2,3,No Prazo,
Exportação,Marítimo,981739,FOB,BR,Brazil,DE,Munich,4090,BL-521818,6937,26,ECONOMY,"sábado, 05 de agosto de 2023","sábado, 26 de agosto de 2023",11,5,Atraso,
Exportação,Aéreo,981571,FOB,BR,Brazil,CN,Shanghai,4089,AWB-663772,2927,9,STANDARD,"sexta-feira, 24 de novembro de 2023","quarta-feira, 29 de novembro de 2023",3,4,No Prazo,
Exportação,Marítimo,981307,CIF,BR,Brazil,CN,Tianjin,1147,BL-187657,585,3,STANDARD,"segunda-feira, 20 de março de 2023","quinta-feira, 06 de abril de 2023",3,5,No Prazo,
Exportação,Marítimo,981547,CIF,BR,Brazil,US,Miami,4089,BL-313068,8500,23,ECONOMY,"sexta-feira, 10 de fevereiro de 2023","quarta-feira, 01 de março de 2023",2,2,No Prazo,
Exportação,Marítimo,981359,EXW,BR,Brazil,CA,Toronto,4089,BL-509711,325,1,EXPRESS,"segunda-feira, 02 de outubro de 2023","sábado, 21 de outubro de 2023",10,4,Atraso,
Exportação,Aéreo,981807,CIF,BR,Brazil,CN,Tianjin,4089,AWB-975064,88,1,STANDARD,"terça-feira, 21 de novembro de 2023","domingo, 26 de novembro de 2023",2,3,No Prazo,
Exportação,Marítimo,981685,CIF,BR,Brazil,US,Atlanta,4089,BL-169326,12548,71,EXPRESS,"sexta-feira, 15 de dezembro de 2023","sexta-feira, 12 de janeiro de 2024",2,3,No Prazo,
Exportação,Aéreo,981475,FOB,BR,Brazil,US,Miami,1148,AWB-865416,1873,7,EXPRESS,"domingo, 24 de dezembro de 2023","sábado, 30 de dezembro de 2023",3,5,No Prazo,E04
Exportação,Marítimo,981279,EXW,BR,Brazil,US,Los Angeles,1148,BL-190400,19710,50,STANDARD,"segunda-feira, 30 de janeiro de 2023","quinta-feira, 09 de fevereiro de 2023",8,4,Atraso,E01
Exportação,Marítimo,981494,FOB,BR,Brazil,CN,Shenzhen,1146,BL-742039,810,2,STANDARD,"quarta-feira, 01 de março de 2023","sexta-feira, 24 de março de 2023",1,2,No Prazo,
Exportação,Marítimo,981347,DDP,BR,Brazil,CN,Tianjin,1148,BL-798435,3862,14,STANDARD,"domingo, 29 de janeiro de 2023","terça-feira, 14 de março de 2023",8,5,Atraso,
Exportação,Marítimo,981044,FOB,BR,Brazil,FR,Marseille,1146,BL-842287,12149,31,STANDARD,"sexta-feira, 03 de março de 2023","segunda-feira, 27 de março de 2023",3,3,No Prazo,
Exportação,Marítimo,981044,CIF,BR,Brazil,BE,Antwerp,4089,BL-271790,8062,37,EXPRESS,"terça-feira, 26 de dezembro de 2023","quinta-feira, 25 de janeiro de 2024",7,4,Atraso,E04
Exportação,Aéreo,981569,FOB,BR,Brazil,AR,Mendoza,1146,AWB-642347,275,1,STANDARD,"terça-feira, 27 de junho de 2023","sexta-feira, 30 de junho de 2023",1,2,No Prazo,
Exportação,Aéreo,981415,FOB,BR,Brazil,AR,Rosario,1148,AWB-233096,265,1,STANDARD,"segunda-feira, 27 de março de 2023","quinta-feira, 30 de março de 2023",1,1,No Prazo,E02
Exportação,Marítimo,981825,CIF,BR,Brazil,DE,Frankfurt,1148,BL-130782,751,4,STANDARD,"quinta-feira, 02 de março de 2023","quarta-feira, 29 de março de 2023",10,3,Atraso,
Exportação,Marítimo,981315,EXW,BR,Brazil,DE,Frankfurt,1146,BL-649300,11807,40,ECONOMY,"terça-feira, 08 de agosto de 2023","quinta-feira, 24 de agosto de 2023",3,5,No Prazo,
Exportação,Aéreo,981767,FOB,BR,Brazil,CN,Shanghai,4089,AWB-704663,315,1,EXPRESS,"segunda-feira, 15 de maio de 2023","sexta-feira, 19 de maio de 2023",2,3,No Prazo,E01
Exportação,Aéreo,981547,EXW,BR,Brazil,CA,Montreal,1146,AWB-577309,596,1,STANDARD,"quinta-feira, 09 de fevereiro de 2023","quarta-feira, 15 de fevereiro de 2023",2,4,No Prazo,E02
Exportação,Marítimo,981551,EXW,BR,Brazil,BE,Brussels,1146,BL-694423,1333,5,STANDARD,"domingo, 29 de janeiro de 2023","quarta-feira, 01 de março de 2023",1,1,No Prazo,E01
Exportação,Marítimo,981202,CIF,BR,Brazil,BE,Antwerp,1147,BL-367508,440,1,ECONOMY,"sábado, 08 de julho de 2023","quinta-feira, 27 de julho de 2023",8,5,Atraso,
Exportação,Marítimo,981732,CIF,BR,Brazil,MX,Mexico City,1148,BL-857888,2338,6,STANDARD,"sábado, 21 de outubro de 2023","quarta-feira, 15 de novembro de 2023",2,2,No Prazo,
Exportação,Marítimo,981801,DDP,BR,Brazil,CN,Shanghai,1148,BL-633541,2670,12,STANDARD,"quinta-feira, 27 de abril de 2023","quarta-feira, 17 de maio de 2023",12,5,Atraso,E03
Exportação,Marítimo,981923,EXW,BR,Brazil,DE,Hamburg,4090,BL-112884,2007,10,ECONOMY,"segunda-feira, 23 de janeiro de 2023","terça-feira, 28 de fevereiro de 2023",1,1,No Prazo,E04
Exportação,Marítimo,981528,CIF,BR,Brazil,ES,Barcelona,1146,BL-481657,2746,9,STANDARD,"terça-feira, 24 de janeiro de 2023","quinta-feira, 16 de fevereiro de 2023",2,4,No Prazo,
Exportação,Marítimo,981229,EXW,BR,Brazil,AR,Mendoza,4089,BL-999138,350,2,STANDARD,"sábado, 18 de março de 2023","quarta-feira, 05 de abril de 2023",3,4,No Prazo,E01
Exportação,Aéreo,981869,CIF,BR,Brazil,CN,Shanghai,4089,AWB-848705,369,1,STANDARD,"quarta-feira, 11 de outubro de 2023","segunda-feira, 16 de outubro de 2023",2,4,No Prazo,
Exportação,Aéreo,981477,DDP,BR,Brazil,US,Atlanta,1147,AWB-335421,480,1,STANDARD,"sábado, 02 de dezembro de 2023","quarta-feira, 06 de dezembro de 2023",1,2,No Prazo,
Exportação,Marítimo,981475,CIF,BR,Brazil,JP,Yokohama,1146,BL-855276,62659,202,STANDARD,"segunda-feira, 08 de maio de 2023","sábado, 17 de junho de 2023",3,4,No Prazo,
Exportação,Marítimo,981895,FOB,BR,Brazil,US,Miami,1147,BL-181670,4044,16,STANDARD,"sexta-feira, 19 de maio de 2023","terça-feira, 30 de maio de 2023",2,2,No Prazo,
Exportação,Marítimo,981173,CIF,BR,Brazil,DE,Berlin,4089,BL-626428,339,1,STANDARD,"segunda-feira, 10 de julho de 2023","quinta-feira, 03 de agosto de 2023",1,2,No Prazo,E05
Exportação,Marítimo,981280,FOB,BR,Brazil,CN,Shanghai,1147,BL-943409,3639,9,STANDARD,"domingo, 02 de abril de 2023","sexta-feira, 14 de abril de 2023",9,5,Atraso,
Exportação,Marítimo,982029,EXW,BR,Brazil,US,Chicago,4089,BL-520400,2005,6,STANDARD,"terça-feira, 24 de janeiro de 2023","sábado, 18 de fevereiro de 2023",2,3,No Prazo,E03
Exportação,Marítimo,981940,EXW,BR,Brazil,AR,Buenos Aires,4089,BL-396020,3578,9,STANDARD,"domingo, 27 de agosto de 2023","terça-feira, 26 de setembro de 2023",3,3,No Prazo,
Exportação,Marítimo,981143,EXW,BR,Brazil,IT,Naples,1148,BL-679958,21658,106,STANDARD,"sábado, 17 de junho de 2023","domingo, 09 de julho de 2023",1,1,No Prazo,
Exportação,Marítimo,981433,FOB,BR,Brazil,AR,Mendoza,1148,BL-310418,13376,54,STANDARD,"quinta-feira, 05 de janeiro de 2023","quinta-feira, 26 de janeiro de 2023",2,4,No Prazo,
Exportação,Marítimo,981860,CIF,BR,Brazil,US,Miami,1146,BL-418672,1122,6,STANDARD,"segunda-feira, 16 de outubro de 2023","sexta-feira, 03 de novembro de 2023",2,2,No Prazo,E01
Exportação,Marítimo,981435,DDP,BR,Brazil,IT,Rome,4089,BL-720432,18954,47,STANDARD,"sábado, 26 de agosto de 2023","domingo, 10 de setembro de 2023",3,5,No Prazo,
Exportação,Marítimo,981809,CIF,BR,Brazil,ES,Bilbao,1148,BL-673108,16109,60,STANDARD,"terça-feira, 11 de abril de 2023","quarta-feira, 03 de maio de 2023",2,2,No Prazo,
Exportação,Marítimo,981066,FOB,BR,Brazil,US,Los Angeles,4089,BL-529954,2103,13,STANDARD,"domingo, 19 de março de 2023","terça-feira, 11 de abril de 2023",3,4,No Prazo,
Exportação,Aéreo,981615,CIF,BR,Brazil,NL,Rotterdam,1146,AWB-463251,1500,7,STANDARD,"domingo, 30 de abril de 2023","domingo, 07 de maio de 2023",1,3,No Prazo,
Exportação,Marítimo,981063,FOB,BR,Brazil,DE,Hamburg,1146,BL-895794,1928,5,STANDARD,"quarta-feira, 21 de junho de 2023","quarta-feira, 12 de julho de 2023",1,1,No Prazo,E01
Exportação,Marítimo,981169,DDP,BR,Brazil,DE,Munich,1148,BL-315161,3830,18,STANDARD,"quarta-feira, 07 de junho de 2023","quinta-feira, 13 de julho de 2023",4,3,Atraso,
Exportação,Aéreo,981567,FOB,BR,Brazil,IT,Rome,1147,AWB-162804,1756,11,STANDARD,"quinta-feira, 03 de agosto de 2023","sexta-feira, 04 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,981351,FOB,BR,Brazil,US,Los Angeles,1148,BL-197545,9574,33,STANDARD,"domingo, 31 de dezembro de 2023","segunda-feira, 05 de fevereiro de 2024",1,3,No Prazo,E03
Exportação,Marítimo,981984,CIF,BR,Brazil,CN,Shanghai,1146,BL-986575,1605,4,STANDARD,"sábado, 29 de abril de 2023","segunda-feira, 05 de junho de 2023",1,3,No Prazo,
Exportação,Marítimo,981784,EXW,BR,Brazil,CN,Tianjin,4089,BL-490586,473,1,STANDARD,"segunda-feira, 31 de julho de 2023","quinta-feira, 17 de agosto de 2023",9,3,Atraso,
Exportação,Marítimo,981662,CIF,BR,Brazil,MX,Guadalajara,1147,BL-200219,1543,9,STANDARD,"segunda-feira, 13 de fevereiro de 2023","sexta-feira, 03 de março de 2023",2,2,No Prazo,
Exportação,Marítimo,981721,EXW,BR,Brazil,CN,Tianjin,1148,BL-959793,1146,3,STANDARD,"sexta-feira, 10 de março de 2023","sábado, 01 de abril de 2023",3,3,No Prazo,
Exportação,Marítimo,981676,FOB,BR,Brazil,NL,Amsterdam,4089,BL-695403,939,2,STANDARD,"quarta-feira, 08 de fevereiro de 2023","quarta-feira, 01 de março de 2023",2,2,No Prazo,
Exportação,Marítimo,981749,CIF,BR,Brazil,CL,Santiago,4089,BL-237057,224,1,STANDARD,"sexta-feira, 11 de agosto de 2023","quinta-feira, 31 de agosto de 2023",3,3,No Prazo,E03
Exportação,Marítimo,981339,FOB,BR,Brazil,CN,Beijing,4089,BL-992247,2360,10,EXPRESS,"terça-feira, 30 de maio de 2023","segunda-feira, 19 de junho de 2023",3,4,No Prazo,
Exportação,Aéreo,981790,EXW,BR,Brazil,US,Miami,1146,AWB-972310,97,1,STANDARD,"sexta-feira, 21 de julho de 2023","segunda-feira, 24 de julho de 2023",11,5,Atraso,
Exportação,Marítimo,981537,EXW,BR,Brazil,JP,Yokohama,1146,BL-385166,931,5,STANDARD,"segunda-feira, 12 de junho de 2023","terça-feira, 04 de julho de 2023",2,4,No Prazo,
Exportação,Aéreo,982041,FOB,BR,Brazil,JP,Osaka,1146,AWB-312559,480,1,STANDARD,"quarta-feira, 08 de fevereiro de 2023","sábado, 11 de fevereiro de 2023",2,4,No Prazo,E01
